sensor_id,timestamp,temperatura,presion,flujo,consumo_kwh,data_quality,quality_flag
S7,46025.24306,21.9,2.85,30.73,13.57,REAL,0
S7,46025.25,20.73,2.82,32.3,14.92,REAL,0
S7,46025.25694,22.08,2.67,29.19,14.34,REAL,0
S7,46025.26389,21.35,2.77,28.83,14.67,REAL,0
S7,46025.27083,22.28,2.8,31.26,14.5,REAL,0
S7,46025.27778,21.91,2.64,27.84,14.35,REAL,0
S7,46025.28472,21.33,2.7,30.18,14.75,REAL,0
S7,46025.29167,22.52,2.79,30.03,14.61,REAL,0
S7,46025.29861,21.53,2.72,29.53,15.19,REAL,0
S7,46025.30556,22.2,2.65,31.2,15.38,REAL,0
S7,46025.3125,20.84,2.73,30.87,14,REAL,0
S7,46025.31944,22.78,2.75,29.88,13.79,REAL,0
S7,46025.32639,21.28,2.83,29.49,13.4,REAL,0
S7,46025.33333,21.94,2.76,28.16,14.17,REAL,0
S7,46025.34028,21.23,2.81,29.71,13.93,REAL,0
S7,46025.34722,21.51,2.84,30.32,14,REAL,0
S7,46025.35417,20.55,2.68,28.95,14.37,REAL,0
S7,46025.36111,20.91,2.8,29.06,13.99,REAL,0
S7,46025.36806,21.22,2.83,30.32,13.99,REAL,0
S7,46025.375,20.71,2.72,28.06,14.84,REAL,0
S7,46025.38194,20.53,2.78,31,13.35,REAL,0
S7,46025.38889,20.51,2.79,28.34,12.66,REAL,0
S7,46025.39583,20.43,2.77,30.96,14.44,REAL,0
S7,46025.40278,20.77,2.77,27.74,14.47,REAL,0
S7,46025.40972,21.52,2.5,31.13,13.78,REAL,0
S7,46025.41667,20.57,2.74,27.92,12.46,REAL,0
S7,46025.42361,20.04,2.93,28.48,12.65,REAL,0
S7,46025.43056,20.49,2.67,28.38,13.78,REAL,0
S7,46025.4375,21.12,2.86,27.21,14.04,REAL,0
S7,46025.44444,20.5,2.88,28.38,13.51,REAL,0
S7,46025.45139,19.88,2.64,27.27,13.69,REAL,0
S7,46025.45833,19.16,2.86,25.34,13.09,REAL,0
S7,46025.46528,18.63,2.68,27.43,13.12,REAL,0
S7,46025.47222,19.1,2.87,26.89,12.57,REAL,0
S7,46025.47917,19.94,2.76,25.61,13.19,REAL,0
S7,46025.48611,19.21,2.66,27.12,13.47,REAL,0
S7,46025.49306,20.04,2.62,26.12,12.93,REAL,0
S7,46025.5,19.06,2.83,24.89,13.24,REAL,0
S7,46025.50694,17.79,2.76,24.93,12.15,REAL,0
S7,46025.51389,18.15,2.72,25.96,12.47,REAL,0
S7,46025.52083,18.42,2.69,23.49,12.79,REAL,0
S7,46025.52778,18.16,2.86,25.2,12.55,REAL,0
S7,46025.53472,18.26,2.82,26.08,12.59,REAL,0
S7,46025.54167,19.02,2.9,23.92,12.24,REAL,0
S7,46025.54861,17.29,2.8,24.26,12.44,REAL,0
S7,46025.55556,18.74,2.92,24.8,11.45,REAL,0
S7,46025.5625,18.16,2.69,24.3,11.4,REAL,0
S7,46025.56944,17.48,2.81,24.7,11.5,REAL,0
S7,46025.57639,17.84,2.58,23.67,11.94,REAL,0
S7,46025.58333,17.11,2.8,21.09,11.77,REAL,0
S7,46025.59028,17.44,4.55,2.3,11.24,REAL,0
S7,46025.59722,17.18,2.72,21.63,11.79,REAL,0
S7,46025.60417,17.7,2.72,22.15,10.81,REAL,0
S7,46025.61111,16.79,2.77,22.73,12.04,REAL,0
S7,46025.61806,17.17,2.72,22.06,11.37,REAL,0
S7,46025.625,16.04,2.9,21.33,11.69,REAL,0
S7,46025.63194,17.4,2.73,22.23,10.66,REAL,0
S7,46025.63889,16.98,2.68,21.81,10.84,REAL,0
S7,46025.64583,16.11,2.76,21.63,10.49,REAL,0
S7,46025.65278,15.71,2.69,23.38,11.39,REAL,0
S7,46025.65972,17.39,2.78,21.94,10.37,REAL,0
S7,46025.66667,16.8,2.61,22.54,10.19,REAL,0
S7,46025.67361,15.75,2.78,20.05,10.53,REAL,0
S7,46025.68056,16.61,2.8,21.11,10.62,REAL,0
S7,46025.6875,16.37,2.83,19.82,10.94,REAL,0
S7,46025.69444,16.17,2.8,21.93,10.42,REAL,0
S7,46025.70139,15.8,2.76,22.68,10.64,REAL,0
S7,46025.70833,16.17,2.77,20.27,10.36,REAL,0
S7,46025.71528,15.91,2.91,20.23,10.12,REAL,0
S7,46025.72222,16.52,2.67,21.39,10.11,REAL,0
S7,46025.72917,15.83,2.77,21.93,10.54,REAL,0
S7,46025.73611,15.87,2.49,20.92,11.16,REAL,0
S7,46025.74306,15.98,2.95,20.9,10.59,REAL,0
S7,46025.75,15.7,2.78,18.33,10.05,REAL,0
S7,46025.75694,14.46,2.93,19.37,10.18,REAL,0
S7,46025.76389,14.7,2.79,21.06,10.18,REAL,0
S7,46025.77083,15.19,2.74,20.91,10.46,REAL,0
S7,46025.77778,15.54,2.86,20.14,9.6,REAL,0
S7,46025.78472,15.51,2.89,18.93,10.05,REAL,0
S7,46025.79167,16.35,2.81,20.74,9.88,REAL,0
S7,46025.79861,15.49,2.77,21.11,11.37,REAL,0
S7,46025.80556,16.01,2.8,20.26,10.63,REAL,0
S7,46025.8125,16,2.63,21.13,9.74,REAL,0
S7,46025.81944,16.5,2.69,19.44,11.04,REAL,0
S7,46025.82639,15.89,2.77,20.58,10.75,REAL,0
S7,46025.83333,16.11,2.77,20.96,9.99,REAL,0
S7,46025.84028,15.59,2.63,21.76,10.7,REAL,0
S7,46025.84722,16.22,2.84,20.83,9.73,REAL,0
S7,46025.85417,16.53,2.88,18.26,10.9,REAL,0
S7,46025.86111,16.41,2.7,21.68,11.17,REAL,0
S7,46025.86806,16.14,2.92,20.34,10.48,REAL,0
S7,46025.875,16.41,2.8,18.52,11.93,REAL,0
S7,46025.88194,17.73,2.85,22.17,11.32,REAL,0
S7,46025.88889,16.14,2.61,20.54,11.54,REAL,0
S7,46025.89583,16.58,2.83,22.88,11.29,REAL,0
S7,46025.90278,16.13,2.9,21.98,11.33,REAL,0
S7,46025.90972,15.77,2.94,19.78,10.31,REAL,0
S7,46025.91667,17.31,2.72,22.43,11.15,REAL,0
S7,46025.92361,17.23,2.73,23.53,10.5,REAL,0
S7,46025.93056,15.85,2.77,22.4,11.48,REAL,0
S7,46025.9375,17.2,2.65,22.89,12.16,REAL,0
S7,46025.94444,17.54,2.92,23.54,10.72,REAL,0
S7,46025.95139,17.82,2.83,22.13,11.32,REAL,0
S7,46025.95833,18.21,2.97,24.38,12.1,REAL,0
S7,46025.96528,17.23,2.78,22.3,12.08,REAL,0
S7,46025.97222,18.23,2.78,25.51,11.66,REAL,0
S7,46025.97917,17.73,2.73,24.35,11.81,REAL,0
S7,46025.98611,18.59,2.76,23.4,11.75,REAL,0
S7,46025.99306,18.87,2.79,23.86,11.93,REAL,0
S7,46026,18.51,2.79,26.5,12.43,REAL,0
S7,46026.00694,19.22,2.5,24.59,11.72,REAL,0
S7,46026.01389,18.32,3.05,26.64,12.51,REAL,0
S7,46026.02083,18.34,2.64,24.32,12.32,REAL,0
S7,46026.02778,19.32,2.71,26.92,12.85,REAL,0
S7,46026.03472,17.47,2.7,24.7,13.36,REAL,0
S7,46026.04167,19.24,2.81,26.17,12.64,REAL,0
S7,46026.04861,19.19,2.82,25.17,12.39,REAL,0
S7,46026.05556,19.98,2.8,26.77,12.6,REAL,0
S7,46026.0625,18.92,2.64,26.72,12.97,REAL,0
S7,46026.06944,19.32,2.77,26,13.35,REAL,0
S7,46026.07639,19.62,2.78,26.89,13.26,REAL,0
S7,46026.08333,20.19,2.91,27.49,13.41,REAL,0
S7,46026.09028,20.15,2.83,27.99,13.04,REAL,0
S7,46026.09722,19.72,2.73,28.52,12.87,REAL,0
S7,46026.10417,19.78,2.83,27.3,14.21,REAL,0
S7,46026.11111,20.44,2.6,27.99,13.96,REAL,0
S7,46026.11806,21.12,2.84,28.92,13.88,REAL,0
S7,46026.125,21.24,2.61,29.45,14.46,REAL,0
S7,46026.13194,20.67,2.82,28.69,12.99,REAL,0
S7,46026.13889,21.41,2.66,29.69,14.47,REAL,0
S7,46026.14583,20.24,2.71,29.31,13.5,REAL,0
S7,46026.15278,20.96,2.86,28.39,13.69,REAL,0
S7,46026.15972,21,2.72,30.85,13.83,REAL,0
S7,46026.16667,21.53,2.69,30.77,14.23,REAL,0
S7,46026.17361,21.97,2.64,28.79,14.4,REAL,0
S7,46026.18056,21.73,3.01,29.61,14.34,REAL,0
S7,46026.1875,20,2.71,30.67,14.18,REAL,0
S7,46026.19444,21.45,2.94,30.99,14.33,REAL,0
S7,46026.20139,20.41,2.63,29.09,14.6,REAL,0
S7,46026.20833,21.6,2.76,29.58,15.45,REAL,0
S7,46026.21528,21.01,2.6,29.99,13.6,REAL,0
S7,46026.22222,20.85,2.67,29.46,15.17,REAL,0
S7,46026.22917,21.9,2.76,30.66,13.48,REAL,0
S7,46026.23611,20.89,2.81,30.78,14.52,REAL,0
S7,46026.24306,22,2.83,31.25,14.09,REAL,0
S7,46026.25,21.52,2.68,30.27,13.82,REAL,0
S7,46026.25694,21.48,2.69,29.6,14.93,REAL,0
S7,46026.26389,21.59,2.63,29.77,14.95,REAL,0
S7,46026.27083,22.12,2.8,32.07,13.92,REAL,0
S7,46026.27778,22.42,2.79,31.16,14.1,REAL,0
S7,46026.28472,21.92,2.51,28.38,13.34,REAL,0
S7,46026.29167,21.69,2.66,28.97,15.12,REAL,0
S7,46026.29861,21.74,2.75,27.97,15.27,REAL,0
S7,46026.30556,21.57,2.89,30.6,13.69,REAL,0
S7,46026.3125,21.84,2.7,31.06,14.67,REAL,0
S7,46026.31944,22.25,2.68,29.87,14.23,REAL,0
S7,46026.32639,21.76,2.72,30.42,13.7,REAL,0
S7,46026.33333,21.49,2.6,28.33,13.58,REAL,0
S7,46026.34028,21.69,2.68,30.61,13.74,REAL,0
S7,46026.34722,21.54,2.65,30.65,14.19,REAL,0
S7,46026.35417,21.96,2.73,30.05,14.25,REAL,0
S7,46026.36111,21.62,2.95,30.29,14.21,REAL,0
S7,46026.36806,21.06,2.76,30.03,14.13,REAL,0
S7,46026.375,20.02,2.65,30.36,13.19,REAL,0
S7,46026.38194,20.01,2.68,29.47,13.61,REAL,0
S7,46026.38889,20.63,2.73,28.78,13.21,REAL,0
S7,46026.39583,21.85,2.78,29.41,14.21,REAL,0
S7,46026.40278,20.99,2.76,29.82,13.26,REAL,0
S7,46026.40972,21.02,2.84,29.4,13.85,REAL,0
S7,46026.41667,20.08,2.86,28.39,13.92,REAL,0
S7,46026.42361,21.17,2.76,27.26,13.58,REAL,0
S7,46026.43056,20.26,2.85,27.49,13.7,REAL,0
S7,46026.4375,19.96,2.72,28.16,13.64,REAL,0
S7,46026.44444,19.95,2.78,28.25,13,REAL,0
S7,46026.45139,18.88,2.74,28.61,13.11,REAL,0
S7,46026.45833,19.43,2.74,27.4,12.78,REAL,0
S7,46026.46528,18.99,2.82,26.24,13.5,REAL,0
S7,46026.47222,19.64,2.76,25.26,12.1,REAL,0
S7,46026.47917,19.89,2.71,26.22,12.84,REAL,0
S7,46026.48611,18.74,2.84,26.45,12.13,REAL,0
S7,46026.49306,20.72,2.65,24.69,13.23,REAL,0
S7,46026.5,19.54,2.68,25.35,11.46,REAL,0
S7,46026.50694,19.03,2.69,25.35,13.45,REAL,0
S7,46026.51389,18.88,2.75,25.54,12.65,REAL,0
S7,46026.52083,19.22,2.89,28.44,12.63,REAL,0
S7,46026.52778,19.05,2.64,25.2,11.68,REAL,0
S7,46026.53472,19.06,2.89,24.57,12.33,REAL,0
S7,46026.54167,17.67,2.75,23.14,11.35,REAL,0
S7,46026.54861,18.74,2.75,23.59,11.49,REAL,0
S7,46026.55556,17.34,2.7,23.02,11.39,REAL,0
S7,46026.5625,17.95,2.75,24.51,11.97,REAL,0
S7,46026.56944,17.38,2.85,24.71,12.39,REAL,0
S7,46026.57639,18.06,2.97,23.34,11.57,REAL,0
S7,46026.58333,17.13,2.71,22.36,12.02,REAL,0
S7,46026.59028,17.51,2.86,23.74,10.95,REAL,0
S7,46026.59722,16.84,2.81,24.39,11.19,REAL,0
S7,46026.60417,17.29,2.82,22.68,11.15,REAL,0
S7,46026.61111,16.7,2.98,23.08,11.58,REAL,0
S7,46026.61806,16.88,2.69,20.88,11.15,REAL,0
S7,46026.625,16.52,2.75,20.46,10.8,REAL,0
S7,46026.63194,16.28,2.77,20.41,10.3,REAL,0
S7,46026.63889,16.37,2.77,21.27,11.55,REAL,0
S7,46026.64583,16.64,2.67,22.39,30.89,REAL,0
S7,46026.65278,16.85,2.87,19.28,11.36,REAL,0
S7,46026.65972,16.83,2.8,21.69,10.95,REAL,0
S7,46026.66667,15.59,2.77,18.94,10.83,REAL,0
S7,46026.67361,17.18,2.76,20.99,10.65,REAL,0
S7,46026.68056,16.22,2.73,19.81,10.12,REAL,0
S7,46026.6875,15.71,2.73,21.56,11.04,REAL,0
S7,46026.69444,16.32,7.07,4.73,10.91,REAL,0
S7,46026.70139,16.46,2.75,19.41,10.35,REAL,0
S7,46026.70833,15.49,2.79,22.03,10.84,REAL,0
S7,46026.71528,15.81,2.76,19.98,11.13,REAL,0
S7,46026.72222,15.6,2.67,19.4,10.09,REAL,0
S7,46026.72917,15.48,2.73,20.59,10.75,REAL,0
S7,46026.73611,16.16,2.71,20.69,9.8,REAL,0
S7,46026.74306,16.06,2.69,18.68,11,REAL,0
S7,46026.75,15.29,2.86,19.71,10.28,REAL,0
S7,46026.75694,16.06,2.71,18.3,10.1,REAL,0
S7,46026.76389,15.49,2.69,18.38,10.26,REAL,0
S7,46026.77083,15.29,2.61,21.95,10.49,REAL,0
S7,46026.77778,15.99,2.95,18.82,10.38,REAL,0
S7,46026.78472,14.62,2.97,21.8,10.05,REAL,0
S7,46026.79167,15.15,2.76,20.48,9.63,REAL,0
S7,46026.79861,15.23,2.74,20.21,10.38,REAL,0
S7,46026.80556,15.04,2.75,20.38,10.82,REAL,0
S7,46026.8125,15.22,2.7,20.08,9.86,REAL,0
S7,46026.81944,15.53,2.85,21.02,10.69,REAL,0
S7,46026.82639,15.29,2.65,20.09,9.92,REAL,0
S7,46026.83333,16.11,2.68,20.54,11.11,REAL,0
S7,46026.84028,16.29,2.7,20.22,10.42,REAL,0
S7,46026.84722,16.5,2.52,20.41,10.65,REAL,0
S7,46026.85417,16.06,2.73,22.2,10.68,REAL,0
S7,46026.86111,15.85,2.77,20.99,10.26,REAL,0
S7,46026.86806,16.24,2.65,20.98,10.55,REAL,0
S7,46026.875,16.4,2.72,22.61,10.83,REAL,0
S7,46026.88194,17.25,2.73,21.86,11.25,REAL,0
S7,46026.88889,16.81,2.72,22.27,11,REAL,0
S7,46026.89583,16.58,2.69,19.82,11.6,REAL,0
S7,46026.90278,17.04,2.85,23.01,11.9,REAL,0
S7,46026.90972,16.71,2.8,21.28,10.58,REAL,0
S7,46026.91667,16.96,2.83,22.75,11.64,REAL,0
S7,46026.92361,17.02,2.85,22.4,12.43,REAL,0
S7,46026.93056,16.27,2.92,22.64,10.24,REAL,0
S7,46026.9375,17.8,2.68,22.8,11.04,REAL,0
S7,46026.94444,16.98,2.83,19.95,10.78,REAL,0
S7,46026.95139,17.87,2.78,22.01,11.72,REAL,0
S7,46026.95833,19.1,2.84,23.04,12.38,REAL,0
S7,46026.96528,18.55,2.65,23.96,11.98,REAL,0
S7,46026.97222,17.48,2.72,22.97,12.45,REAL,0
S7,46026.97917,18.3,2.73,22.77,11.73,REAL,0
S7,46026.98611,17.55,2.67,25.04,12,REAL,0
S7,46026.99306,17.69,2.59,22.86,12.06,REAL,0
S7,46027,18.12,2.92,25.68,12.84,REAL,0
S7,46027.00694,18.06,2.85,25.31,12.7,REAL,0
S7,46027.01389,18.64,2.72,24.92,13.04,REAL,0
S7,46027.02083,18.16,2.86,25.33,11.95,REAL,0
S7,46027.02778,18.86,2.86,24.13,13.27,REAL,0
S7,46027.03472,18.39,2.69,22.84,12.36,REAL,0
S7,46027.04167,19.11,2.68,26.8,12.64,REAL,0
S7,46027.04861,18.9,2.7,26.2,13.46,REAL,0
S7,46027.05556,19.53,2.64,26.26,13.42,REAL,0
S7,46027.0625,20.34,2.71,27.46,13.63,REAL,0
S7,46027.06944,18.8,2.76,25.55,13.13,REAL,0
S7,46027.07639,19.42,2.68,25.35,13.27,REAL,0
S7,46027.08333,19.9,2.62,28.26,13.34,REAL,0
S7,46027.09028,19.99,2.85,27.81,12.93,REAL,0
S7,46027.09722,19.81,2.69,29.88,13.4,REAL,0
S7,46027.10417,20.35,2.85,27.82,12.54,REAL,0
S7,46027.11111,20.76,2.62,28.02,13.45,REAL,0
S7,46027.11806,20.41,2.66,29.13,13.57,REAL,0
S7,46027.125,21.09,2.71,30,14.33,REAL,0
S7,46027.13194,20.51,2.75,27.74,14.16,REAL,0
S7,46027.13889,20.89,2.72,28.56,13.6,REAL,0
S7,46027.14583,21.19,2.79,29.63,13.15,REAL,0
S7,46027.15278,20.99,2.87,26.42,13.23,REAL,0
S7,46027.15972,20.26,2.82,29.74,14.56,REAL,0
S7,46027.16667,21.57,2.91,29.35,13.63,REAL,0
S7,46027.17361,21.13,2.67,29.93,14.57,REAL,0
S7,46027.18056,21.58,2.95,29.66,14.92,REAL,0
S7,46027.1875,20.88,3.02,29.65,14.25,REAL,0
S7,46027.19444,21.09,2.94,28.33,13.8,REAL,0
S7,46027.20139,21.31,2.81,29.36,13.59,REAL,0
S7,46027.20833,20.84,2.76,30.63,14.16,REAL,0
S7,46027.21528,21.67,2.73,28.65,13.54,REAL,0
S7,46027.22222,21.67,2.81,28.52,14.6,REAL,0
S7,46027.22917,21.75,2.73,31.01,14.48,REAL,0
S7,46027.23611,21.5,2.76,30.01,13.7,REAL,0
S7,46027.24306,21.58,2.69,30.69,15.02,REAL,0
S7,46027.25,22.63,2.78,31.02,13.56,REAL,0
S7,46027.25694,21.09,2.69,28.82,15.16,REAL,0
S7,46027.26389,20.82,2.81,29.84,14.76,REAL,0
S7,46027.27083,20.79,3.02,30.85,14.29,REAL,0
S7,46027.27778,21.6,2.74,30,13.37,REAL,0
S7,46027.28472,21.49,2.56,31.15,13.49,REAL,0
S7,46027.29167,21.59,2.96,30.44,14.48,REAL,0
S7,46027.29861,21.34,2.72,33.26,15.12,REAL,0
S7,46027.30556,22.63,2.75,31.47,14.02,REAL,0
S7,46027.3125,21.1,2.74,30,15.16,REAL,0
S7,46027.31944,21.39,2.8,28.52,14.98,REAL,0
S7,46027.32639,21.38,2.67,30.03,14.2,REAL,0
S7,46027.33333,21.02,2.67,29.33,14.41,REAL,0
S7,46027.34028,21.06,2.74,31,13.93,REAL,0
S7,46027.34722,21.93,2.8,29.27,13.88,REAL,0
S7,46027.35417,21.44,2.7,30.13,14.25,REAL,0
S7,46027.36111,21.33,2.74,30.4,13.69,REAL,0
S7,46027.36806,21.97,2.81,29.49,14.58,REAL,0
S7,46027.375,20.35,2.82,28.39,14.45,REAL,0
S7,46027.38194,20.49,3.02,28.42,13.92,REAL,0
S7,46027.38889,20.1,2.7,29.45,13.94,REAL,0
S7,46027.39583,20.32,2.87,26.58,14.27,REAL,0
S7,46027.40278,20.24,2.82,28.12,14.28,REAL,0
S7,46027.40972,21.1,2.87,26.8,14.33,REAL,0
S7,46027.41667,19.27,2.85,27.58,12.84,REAL,0
S7,46027.42361,20.15,2.81,27.6,12.73,REAL,0
S7,46027.43056,20.31,2.78,28.25,13.44,REAL,0
S7,46027.4375,20.28,2.84,27.98,12.24,REAL,0
S7,46027.44444,20.77,2.7,26.04,12.81,REAL,0
S7,46027.45139,20.33,2.77,27.92,14.32,REAL,0
S7,46027.45833,18.58,2.74,25.35,12.73,REAL,0
S7,46027.46528,18.79,2.790248509,26.27,13.69,IMPUTED,1
S7,46027.47222,19.41,2.84,27.11,11.97,REAL,0
S7,46027.47917,19.2,2.87,27.27,11.81,REAL,0
S7,46027.48611,19.66,2.74,26.36,12.95,REAL,0
S7,46027.49306,18.28,2.74,26.23,12.4,REAL,0
S7,46027.5,18.63,2.72,25.07,12.87,REAL,0
S7,46027.50694,18.29,2.62,24.42,12.5,REAL,0
S7,46027.51389,17.94,2.65,24.21,13.07,REAL,0
S7,46027.52083,18.92,2.75,23.68,12.35,REAL,0
S7,46027.52778,17.51,2.68,25.19,12.95,REAL,0
S7,46027.53472,17.61,2.97,24.83,12,REAL,0
S7,46027.54167,17.28,2.75,23.72,12.07,REAL,0
S7,46027.54861,17.97,2.84,24.37,11.71,REAL,0
S7,46027.55556,18.16,2.75,23.18,11.95,REAL,0
S7,46027.5625,17.45,2.7,22.61,12.04,REAL,0
S7,46027.56944,17.61,2.56,25.05,12.23,REAL,0
S7,46027.57639,18.33,2.77,22.62,11.52,REAL,0
S7,46027.58333,18.05,2.79,22.86,11.89,REAL,0
S7,46027.59028,16.94,2.79,22.23,11,REAL,0
S7,46027.59722,17.71,2.56,22.03,10.3,REAL,0
S7,46027.60417,16.53,2.85,21.56,11.71,REAL,0
S7,46027.61111,17.45,2.91,22.97,11.39,REAL,0
S7,46027.61806,17.38,2.69,22.93,11.4,REAL,0
S7,46027.625,17.08,2.73,23.12,9.69,REAL,0
S7,46027.63194,16.61,2.79,22.29,11.41,REAL,0
S7,46027.63889,16.05,2.87,22.12,12.12,REAL,0
S7,46027.64583,16.71,2.85,20.77,10.75,REAL,0
S7,46027.65278,16.32,2.75,20.98,12.38,REAL,0
S7,46027.65972,16.04,2.76,21.28,11.2,REAL,0
S7,46027.66667,16.23,2.89,21.88,11.49,REAL,0
S7,46027.67361,16.38,2.72,20.99,10.04,REAL,0
S7,46027.68056,16.57,2.8,21.25,10.97,REAL,0
S7,46027.6875,16.62,2.86,22.63,10.73,REAL,0
S7,46027.69444,16.51,2.7,19.86,10.7,REAL,0
S7,46027.70139,15.86,2.72,21.63,10.13,REAL,0
S7,46027.70833,15.26,2.76,19.56,11.21,REAL,0
S7,46027.71528,14.74,2.94,20.94,9.87,REAL,0
S7,46027.72222,15.4,2.76,22.07,11.73,REAL,0
S7,46027.72917,16.95,2.59,21.29,10.51,REAL,0
S7,46027.73611,16.31,2.92,20.84,10.49,REAL,0
S7,46027.74306,15.47,2.55,21.36,10.48,REAL,0
S7,46027.75,16.13,2.73,19.11,10.72,REAL,0
S7,46027.75694,15.74,2.73,20.43,10.1,REAL,0
S7,46027.76389,15.94,2.72,19.16,10.15,REAL,0
S7,46027.77083,16.4,2.9,19,10.86,REAL,0
S7,46027.77778,15.15,2.85,20.29,10.67,REAL,0
S7,46027.78472,16.68,2.86,22.07,10.3,REAL,0
S7,46027.79167,15.06,2.69,20.71,9.85,REAL,0
S7,46027.79861,15.62,2.8,19.72,10.33,REAL,0
S7,46027.80556,15.93,2.6,19.24,9.97,REAL,0
S7,46027.8125,15.89,2.72,19.97,10.12,REAL,0
S7,46027.81944,15.39,2.72,19.23,10.28,REAL,0
S7,46027.82639,16.11,2.87,19.84,10.37,REAL,0
S7,46027.83333,16.04,2.8,19.59,10.8,REAL,0
S7,46027.84028,16.99,2.93,20.01,11.01,REAL,0
S7,46027.84722,16.39,2.74,20.58,10.95,REAL,0
S7,46027.85417,15.57,2.82,21.25,10.52,REAL,0
S7,46027.86111,16.86,2.8,21.11,10.79,REAL,0
S7,46027.86806,15.74,2.64,20.29,10.54,REAL,0
S7,46027.875,15.83,2.76,21.6,10.6,REAL,0
S7,46027.88194,16.18,2.73,20.42,10.03,REAL,0
S7,46027.88889,16.42,2.65,22.69,10.73,REAL,0
S7,46027.89583,15.91,2.85,21.82,10.54,REAL,0
S7,46027.90278,16.76,2.66,22.05,10.91,REAL,0
S7,46027.90972,15.87,2.63,20.4,11.27,REAL,0
S7,46027.91667,17.08,2.64,22.11,11.08,REAL,0
S7,46027.92361,17.32,2.63,21.84,11.84,REAL,0
S7,46027.93056,17.66,2.74,22.05,11.67,REAL,0
S7,46027.9375,16.6,2.81,22.03,11.31,REAL,0
S7,46027.94444,16.91,2.77,21.84,11.25,REAL,0
S7,46027.95139,17.08,2.87,21.49,11.47,REAL,0
S7,46027.95833,18.52,2.73,24.32,11.53,REAL,0
S7,46027.96528,17.07,2.78,24.48,11.82,REAL,0
S7,46027.97222,18.5,2.73,23.32,11.57,REAL,0
S7,46027.97917,17.74,2.69,22.42,12.12,REAL,0
S7,46027.98611,18.08,2.77,24.52,11.59,REAL,0
S7,46027.99306,18.17,2.68,25.05,12.38,REAL,0
S7,46028,18.49,2.79,25.46,13.29,REAL,0
S7,46028.00694,19.45,2.95,26.05,12.88,REAL,0
S7,46028.01389,19.31,2.74,26.69,12.4,REAL,0
S7,46028.02083,18.8,2.88,23,12.59,REAL,0
S7,46028.02778,17.7,2.64,25.18,11.58,REAL,0
S7,46028.03472,18.17,2.86,25.93,12.23,REAL,0
S7,46028.04167,20.36,2.68,27.24,12.59,REAL,0
S7,46028.04861,18.85,2.77,27.4,13.19,REAL,0
S7,46028.05556,19.01,2.73,27.14,12.79,REAL,0
S7,46028.0625,19.11,2.83,27.36,13.31,REAL,0
S7,46028.06944,19.35,2.7,23.92,12.81,REAL,0
S7,46028.07639,19.17,2.93,25.37,13.05,REAL,0
S7,46028.08333,19.85,2.61,27.87,13.42,REAL,0
S7,46028.09028,20.01,2.85,28.47,13.01,REAL,0
S7,46028.09722,20.47,2.82,29.17,13.78,REAL,0
S7,46028.10417,19.28,2.85,30.17,13.56,REAL,0
S7,46028.11111,20.58,2.88,29.56,13.72,REAL,0
S7,46028.11806,20.11,2.73,27.4,13.34,REAL,0
S7,46028.125,20.99,2.73,27.6,14.02,REAL,0
S7,46028.13194,20.43,2.64,28.8,13.9,REAL,0
S7,46028.13889,20.38,2.69,27.57,14.02,REAL,0
S7,46028.14583,21.06,2.75,28.79,13.53,REAL,0
S7,46028.15278,21.72,2.67,29.43,14.85,REAL,0
S7,46028.15972,20.5,2.68,30.42,13.63,REAL,0
S7,46028.16667,20.94,2.83,29.16,13.44,REAL,0
S7,46028.17361,21.7,2.78,31.73,13.87,REAL,0
S7,46028.18056,20.81,2.89,30.28,14.54,REAL,0
S7,46028.1875,21.29,2.75,30.07,14.2,REAL,0
S7,46028.19444,20.75,2.75,29.44,13.95,REAL,0
S7,46028.20139,21.23,2.72,28.57,13.41,REAL,0
S7,46028.20833,22.52,2.69,29.7,14.17,REAL,0
S7,46028.21528,22.38,2.7,31.92,14.62,REAL,0
S7,46028.22222,22.24,2.85,29.07,14.95,REAL,0
S7,46028.22917,22.11,2.87,30.9,14.36,REAL,0
S7,46028.23611,21.58,2.7,29.91,15.49,REAL,0
S7,46028.24306,22.21,2.91,31.52,14.11,REAL,0
S7,46028.25,21,2.94,29.58,14.22,REAL,0
S7,46028.25694,20.92,2.87,30.76,15.31,REAL,0
S7,46028.26389,21.81,2.74,28.46,14.56,REAL,0
S7,46028.27083,22.93,2.72,29.63,14.64,REAL,0
S7,46028.27778,22.08,2.73,31.5,14.61,REAL,0
S7,46028.28472,21,2.8,32.08,14.34,REAL,0
S7,46028.29167,21.67,2.85,30.54,14.18,REAL,0
S7,46028.29861,21.32,2.71,29.43,14.37,REAL,0
S7,46028.30556,21.57,2.72,30.4,13.9,REAL,0
S7,46028.3125,21.86,2.76,29.76,13.98,REAL,0
S7,46028.31944,21.63,2.84,28.87,15.01,REAL,0
S7,46028.32639,21.96,3.04,29.46,13.23,REAL,0
S7,46028.33333,21.37,2.7,29.95,14.59,REAL,0
S7,46028.34028,21.97,2.71,28.42,14.72,REAL,0
S7,46028.34722,22.14,2.59,29.38,14.33,REAL,0
S7,46028.35417,21.04,2.79,30.32,14.74,REAL,0
S7,46028.36111,21.41,2.82,28.96,14.27,REAL,0
S7,46028.36806,21.42,2.75,31.18,14.71,REAL,0
S7,46028.375,20.46,5.42,6.45,13.56,REAL,0
